CustomerID,CustomerName,Email,Phone,Age,AnnualIncome,RiskBand,RegionID
101268,Customer_1268,cust1268@masked.com,+XXX-XXX-2268,51,118983,B,3062
101269,Customer_1269,cust1269@masked.com,+XXX-XXX-2269,36,27190,D,3053
101270,Customer_1270,cust1270@masked.com,+XXX-XXX-2270,63,196565,D,3116
101271,Customer_1271,cust1271@masked.com,+XXX-XXX-2271,35,162633,B,3109
101272,Customer_1272,cust1272@masked.com,+XXX-XXX-2272,26,171503,A,3073
101273,Customer_1273,cust1273@masked.com,+XXX-XXX-2273,34,49617,D,3106
101274,Customer_1274,cust1274@masked.com,+XXX-XXX-2274,47,164643,A,3056
101275,Customer_1275,cust1275@masked.com,+XXX-XXX-2275,58,129319,C,3002
101276,Customer_1276,cust1276@masked.com,+XXX-XXX-2276,39,116931,A,3119
101277,Customer_1277,cust1277@masked.com,+XXX-XXX-2277,57,20009,B,3005
101278,Customer_1278,cust1278@masked.com,+XXX-XXX-2278,63,134291,E,3004
101279,Customer_1279,cust1279@masked.com,+XXX-XXX-2279,24,100739,A,3004
101280,Customer_1280,cust1280@masked.com,+XXX-XXX-2280,46,194863,B,3053
101281,Customer_1281,cust1281@masked.com,+XXX-XXX-2281,29,73368,B,3046
101282,Customer_1282,cust1282@masked.com,+XXX-XXX-2282,61,95914,D,3008
101283,Customer_1283,cust1283@masked.com,+XXX-XXX-2283,69,68847,D,3098
101284,Customer_1284,cust1284@masked.com,+XXX-XXX-2284,60,95755,B,3019
101285,Customer_1285,cust1285@masked.com,+XXX-XXX-2285,35,115491,A,3121
101286,Customer_1286,cust1286@masked.com,+XXX-XXX-2286,61,185296,C,3060
101287,Customer_1287,cust1287@masked.com,+XXX-XXX-2287,57,118347,B,3122
101288,Customer_1288,cust1288@masked.com,+XXX-XXX-2288,24,60094,C,3081
101289,Customer_1289,cust1289@masked.com,+XXX-XXX-2289,46,147791,A,3061
101290,Customer_1290,cust1290@masked.com,+XXX-XXX-2290,38,146489,A,3144
101291,Customer_1291,cust1291@masked.com,+XXX-XXX-2291,61,161158,C,3002
101292,Customer_1292,cust1292@masked.com,+XXX-XXX-2292,55,113893,A,3012
101293,Customer_1293,cust1293@masked.com,+XXX-XXX-2293,61,60544,D,3119
101294,Customer_1294,cust1294@masked.com,+XXX-XXX-2294,61,112398,A,3124
101295,Customer_1295,cust1295@masked.com,+XXX-XXX-2295,49,170027,A,3088
101296,Customer_1296,cust1296@masked.com,+XXX-XXX-2296,44,67660,E,3072
101297,Customer_1297,cust1297@masked.com,+XXX-XXX-2297,24,93736,B,3067
101298,Customer_1298,cust1298@masked.com,+XXX-XXX-2298,41,91168,C,3141
101299,Customer_1299,cust1299@masked.com,+XXX-XXX-2299,59,54630,A,3100
101300,Customer_1300,cust1300@masked.com,+XXX-XXX-2300,27,24711,C,3097
101301,Customer_1301,cust1301@masked.com,+XXX-XXX-2301,43,181943,C,3010
101302,Customer_1302,cust1302@masked.com,+XXX-XXX-2302,60,22457,B,3104
101303,Customer_1303,cust1303@masked.com,+XXX-XXX-2303,41,96732,D,3066
101304,Customer_1304,cust1304@masked.com,+XXX-XXX-2304,21,98375,C,3122
101305,Customer_1305,cust1305@masked.com,+XXX-XXX-2305,61,59467,B,3028
101306,Customer_1306,cust1306@masked.com,+XXX-XXX-2306,45,164239,C,3136
101307,Customer_1307,cust1307@masked.com,+XXX-XXX-2307,51,27157,C,3075
101308,Customer_1308,cust1308@masked.com,+XXX-XXX-2308,64,130357,A,3008
101309,Customer_1309,cust1309@masked.com,+XXX-XXX-2309,58,22714,B,3039
101310,Customer_1310,cust1310@masked.com,+XXX-XXX-2310,65,47217,B,3024
101311,Customer_1311,cust1311@masked.com,+XXX-XXX-2311,25,60132,B,3004
101312,Customer_1312,cust1312@masked.com,+XXX-XXX-2312,51,116653,D,3138
101313,Customer_1313,cust1313@masked.com,+XXX-XXX-2313,21,100792,B,3123
101314,Customer_1314,cust1314@masked.com,+XXX-XXX-2314,50,76371,E,3037
101315,Customer_1315,cust1315@masked.com,+XXX-XXX-2315,38,76788,B,3071
101316,Customer_1316,cust1316@masked.com,+XXX-XXX-2316,28,29583,B,3132
101317,Customer_1317,cust1317@masked.com,+XXX-XXX-2317,46,62042,D,3089
101318,Customer_1318,cust1318@masked.com,+XXX-XXX-2318,60,110405,C,3145
101319,Customer_1319,cust1319@masked.com,+XXX-XXX-2319,35,97807,C,3036
101320,Customer_1320,cust1320@masked.com,+XXX-XXX-2320,39,88371,A,3059
101321,Customer_1321,cust1321@masked.com,+XXX-XXX-2321,30,159085,B,3027
101322,Customer_1322,cust1322@masked.com,+XXX-XXX-2322,44,98775,B,3080
101323,Customer_1323,cust1323@masked.com,+XXX-XXX-2323,36,180612,E,3113
101324,Customer_1324,cust1324@masked.com,+XXX-XXX-2324,63,56973,B,3039
101325,Customer_1325,cust1325@masked.com,+XXX-XXX-2325,51,87690,D,3044
101326,Customer_1326,cust1326@masked.com,+XXX-XXX-2326,64,89459,C,3061
101327,Customer_1327,cust1327@masked.com,+XXX-XXX-2327,36,51558,B,3092
101328,Customer_1328,cust1328@masked.com,+XXX-XXX-2328,36,128350,C,3114
101329,Customer_1329,cust1329@masked.com,+XXX-XXX-2329,48,60030,D,3066
101330,Customer_1330,cust1330@masked.com,+XXX-XXX-2330,40,56636,D,3055
101331,Customer_1331,cust1331@masked.com,+XXX-XXX-2331,55,129528,A,3039
101332,Customer_1332,cust1332@masked.com,+XXX-XXX-2332,29,83566,B,3097
101333,Customer_1333,cust1333@masked.com,+XXX-XXX-2333,60,71159,B,3039
101334,Customer_1334,cust1334@masked.com,+XXX-XXX-2334,30,76025,A,3090
101335,Customer_1335,cust1335@masked.com,+XXX-XXX-2335,65,177752,C,3032
101336,Customer_1336,cust1336@masked.com,+XXX-XXX-2336,38,129463,D,3005
101337,Customer_1337,cust1337@masked.com,+XXX-XXX-2337,65,32434,B,3146
101338,Customer_1338,cust1338@masked.com,+XXX-XXX-2338,65,66096,C,3079
101339,Customer_1339,cust1339@masked.com,+XXX-XXX-2339,35,67471,C,3091
101340,Customer_1340,cust1340@masked.com,+XXX-XXX-2340,65,76004,B,3096
101341,Customer_1341,cust1341@masked.com,+XXX-XXX-2341,50,191651,A,3058
101342,Customer_1342,cust1342@masked.com,+XXX-XXX-2342,68,30487,C,3058
101343,Customer_1343,cust1343@masked.com,+XXX-XXX-2343,52,95925,D,3047
101344,Customer_1344,cust1344@masked.com,+XXX-XXX-2344,60,199205,C,3012
101345,Customer_1345,cust1345@masked.com,+XXX-XXX-2345,47,116925,A,3106
101346,Customer_1346,cust1346@masked.com,+XXX-XXX-2346,47,133500,A,3044
101347,Customer_1347,cust1347@masked.com,+XXX-XXX-2347,39,29610,A,3088
101348,Customer_1348,cust1348@masked.com,+XXX-XXX-2348,30,73551,C,3099
101349,Customer_1349,cust1349@masked.com,+XXX-XXX-2349,64,33869,D,3006
101350,Customer_1350,cust1350@masked.com,+XXX-XXX-2350,66,108466,A,3132
101351,Customer_1351,cust1351@masked.com,+XXX-XXX-2351,26,42979,D,3044
101352,Customer_1352,cust1352@masked.com,+XXX-XXX-2352,44,31492,C,3057
101353,Customer_1353,cust1353@masked.com,+XXX-XXX-2353,29,135381,C,3030
101354,Customer_1354,cust1354@masked.com,+XXX-XXX-2354,47,80920,E,3022
101355,Customer_1355,cust1355@masked.com,+XXX-XXX-2355,27,132784,A,3137
101356,Customer_1356,cust1356@masked.com,+XXX-XXX-2356,26,114257,D,3106
101357,Customer_1357,cust1357@masked.com,+XXX-XXX-2357,53,43409,A,3038
101358,Customer_1358,cust1358@masked.com,+XXX-XXX-2358,41,136443,B,3081
101359,Customer_1359,cust1359@masked.com,+XXX-XXX-2359,66,175149,D,3099
101360,Customer_1360,cust1360@masked.com,+XXX-XXX-2360,58,80428,D,3001
101361,Customer_1361,cust1361@masked.com,+XXX-XXX-2361,64,46455,C,3076
101362,Customer_1362,cust1362@masked.com,+XXX-XXX-2362,37,178457,C,3011
101363,Customer_1363,cust1363@masked.com,+XXX-XXX-2363,51,151919,C,3038
101364,Customer_1364,cust1364@masked.com,+XXX-XXX-2364,57,96699,D,3012
101365,Customer_1365,cust1365@masked.com,+XXX-XXX-2365,31,73213,A,3045
101366,Customer_1366,cust1366@masked.com,+XXX-XXX-2366,48,135883,D,3112
101367,Customer_1367,cust1367@masked.com,+XXX-XXX-2367,25,160776,B,3016
101368,Customer_1368,cust1368@masked.com,+XXX-XXX-2368,32,195934,B,3103
101369,Customer_1369,cust1369@masked.com,+XXX-XXX-2369,23,51849,B,3097
101370,Customer_1370,cust1370@masked.com,+XXX-XXX-2370,61,91868,C,3087
101371,Customer_1371,cust1371@masked.com,+XXX-XXX-2371,58,142842,E,3108
101372,Customer_1372,cust1372@masked.com,+XXX-XXX-2372,22,156720,C,3069
101373,Customer_1373,cust1373@masked.com,+XXX-XXX-2373,46,51793,E,3073
101374,Customer_1374,cust1374@masked.com,+XXX-XXX-2374,22,105240,A,3062
101375,Customer_1375,cust1375@masked.com,+XXX-XXX-2375,32,104377,C,3059
101376,Customer_1376,cust1376@masked.com,+XXX-XXX-2376,60,23450,D,3078
101377,Customer_1377,cust1377@masked.com,+XXX-XXX-2377,22,28418,C,3036
101378,Customer_1378,cust1378@masked.com,+XXX-XXX-2378,61,199790,C,3021
101379,Customer_1379,cust1379@masked.com,+XXX-XXX-2379,36,54575,C,3147
101380,Customer_1380,cust1380@masked.com,+XXX-XXX-2380,50,150576,D,3095
101381,Customer_1381,cust1381@masked.com,+XXX-XXX-2381,67,117260,D,3067
101382,Customer_1382,cust1382@masked.com,+XXX-XXX-2382,66,134009,A,3016
101383,Customer_1383,cust1383@masked.com,+XXX-XXX-2383,56,53186,D,3011
101384,Customer_1384,cust1384@masked.com,+XXX-XXX-2384,24,46451,B,3149
101385,Customer_1385,cust1385@masked.com,+XXX-XXX-2385,31,23155,B,3144
101386,Customer_1386,cust1386@masked.com,+XXX-XXX-2386,44,160182,D,3137
101387,Customer_1387,cust1387@masked.com,+XXX-XXX-2387,38,49448,B,3117
101388,Customer_1388,cust1388@masked.com,+XXX-XXX-2388,47,146934,D,3021
101389,Customer_1389,cust1389@masked.com,+XXX-XXX-2389,57,148529,B,3119
101390,Customer_1390,cust1390@masked.com,+XXX-XXX-2390,22,149244,A,3049
101391,Customer_1391,cust1391@masked.com,+XXX-XXX-2391,35,65231,B,3013
101392,Customer_1392,cust1392@masked.com,+XXX-XXX-2392,31,55399,A,3028
101393,Customer_1393,cust1393@masked.com,+XXX-XXX-2393,47,171130,D,3124
101394,Customer_1394,cust1394@masked.com,+XXX-XXX-2394,69,92404,B,3006
101395,Customer_1395,cust1395@masked.com,+XXX-XXX-2395,68,68698,B,3028
101396,Customer_1396,cust1396@masked.com,+XXX-XXX-2396,67,65379,A,3138
101397,Customer_1397,cust1397@masked.com,+XXX-XXX-2397,43,117275,B,3032
101398,Customer_1398,cust1398@masked.com,+XXX-XXX-2398,55,154884,D,3133
101399,Customer_1399,cust1399@masked.com,+XXX-XXX-2399,50,168342,A,3110
101400,Customer_1400,cust1400@masked.com,+XXX-XXX-2400,67,43978,C,3078
101401,Customer_1401,cust1401@masked.com,+XXX-XXX-2401,44,31531,D,3057
101402,Customer_1402,cust1402@masked.com,+XXX-XXX-2402,39,48783,C,3025
101403,Customer_1403,cust1403@masked.com,+XXX-XXX-2403,49,33236,D,3028
101404,Customer_1404,cust1404@masked.com,+XXX-XXX-2404,33,137485,A,3003
101405,Customer_1405,cust1405@masked.com,+XXX-XXX-2405,68,181165,B,3098
101406,Customer_1406,cust1406@masked.com,+XXX-XXX-2406,43,89683,D,3140
101407,Customer_1407,cust1407@masked.com,+XXX-XXX-2407,32,169587,C,3038
101408,Customer_1408,cust1408@masked.com,+XXX-XXX-2408,69,113806,C,3014
101409,Customer_1409,cust1409@masked.com,+XXX-XXX-2409,68,153831,C,3118
101410,Customer_1410,cust1410@masked.com,+XXX-XXX-2410,61,176388,B,3028
101411,Customer_1411,cust1411@masked.com,+XXX-XXX-2411,49,196552,A,3074
101412,Customer_1412,cust1412@masked.com,+XXX-XXX-2412,26,33332,D,3115
101413,Customer_1413,cust1413@masked.com,+XXX-XXX-2413,43,194891,C,3031
101414,Customer_1414,cust1414@masked.com,+XXX-XXX-2414,51,73902,B,3129
101415,Customer_1415,cust1415@masked.com,+XXX-XXX-2415,65,29198,D,3083
101416,Customer_1416,cust1416@masked.com,+XXX-XXX-2416,41,123307,B,3021
101417,Customer_1417,cust1417@masked.com,+XXX-XXX-2417,44,166804,B,3026
101418,Customer_1418,cust1418@masked.com,+XXX-XXX-2418,28,126209,D,3080
101419,Customer_1419,cust1419@masked.com,+XXX-XXX-2419,64,106023,D,3125
101420,Customer_1420,cust1420@masked.com,+XXX-XXX-2420,29,152853,C,3091
101421,Customer_1421,cust1421@masked.com,+XXX-XXX-2421,42,98948,A,3020
101422,Customer_1422,cust1422@masked.com,+XXX-XXX-2422,24,70141,A,3046
101423,Customer_1423,cust1423@masked.com,+XXX-XXX-2423,33,129660,C,3100
101424,Customer_1424,cust1424@masked.com,+XXX-XXX-2424,54,51485,B,3083
101425,Customer_1425,cust1425@masked.com,+XXX-XXX-2425,23,74351,D,3005
101426,Customer_1426,cust1426@masked.com,+XXX-XXX-2426,57,46654,E,3146
101427,Customer_1427,cust1427@masked.com,+XXX-XXX-2427,48,184217,D,3130
101428,Customer_1428,cust1428@masked.com,+XXX-XXX-2428,46,71529,B,3000
101429,Customer_1429,cust1429@masked.com,+XXX-XXX-2429,66,124349,D,3057
101430,Customer_1430,cust1430@masked.com,+XXX-XXX-2430,54,197450,B,3123
101431,Customer_1431,cust1431@masked.com,+XXX-XXX-2431,35,36665,A,3014
101432,Customer_1432,cust1432@masked.com,+XXX-XXX-2432,28,82475,A,3063
101433,Customer_1433,cust1433@masked.com,+XXX-XXX-2433,68,67802,B,3024
101434,Customer_1434,cust1434@masked.com,+XXX-XXX-2434,55,97892,D,3023
101435,Customer_1435,cust1435@masked.com,+XXX-XXX-2435,44,190824,B,3011
101436,Customer_1436,cust1436@masked.com,+XXX-XXX-2436,57,56362,A,3017
101437,Customer_1437,cust1437@masked.com,+XXX-XXX-2437,24,198198,E,3014
101438,Customer_1438,cust1438@masked.com,+XXX-XXX-2438,32,59338,A,3026
101439,Customer_1439,cust1439@masked.com,+XXX-XXX-2439,39,113004,D,3071
101440,Customer_1440,cust1440@masked.com,+XXX-XXX-2440,35,116464,B,3059
101441,Customer_1441,cust1441@masked.com,+XXX-XXX-2441,50,172186,A,3144
101442,Customer_1442,cust1442@masked.com,+XXX-XXX-2442,65,22120,D,3092
101443,Customer_1443,cust1443@masked.com,+XXX-XXX-2443,57,130289,A,3052
101444,Customer_1444,cust1444@masked.com,+XXX-XXX-2444,32,20785,C,3007
101445,Customer_1445,cust1445@masked.com,+XXX-XXX-2445,39,76925,B,3078
101446,Customer_1446,cust1446@masked.com,+XXX-XXX-2446,54,86473,A,3026
101447,Customer_1447,cust1447@masked.com,+XXX-XXX-2447,27,128185,A,3049
101448,Customer_1448,cust1448@masked.com,+XXX-XXX-2448,48,49969,A,3130
101449,Customer_1449,cust1449@masked.com,+XXX-XXX-2449,48,85236,A,3092
101450,Customer_1450,cust1450@masked.com,+XXX-XXX-2450,49,121416,D,3023
101451,Customer_1451,cust1451@masked.com,+XXX-XXX-2451,57,36297,B,3059
101452,Customer_1452,cust1452@masked.com,+XXX-XXX-2452,40,173888,B,3121
101453,Customer_1453,cust1453@masked.com,+XXX-XXX-2453,31,125741,B,3130
101454,Customer_1454,cust1454@masked.com,+XXX-XXX-2454,59,160601,E,3147
101455,Customer_1455,cust1455@masked.com,+XXX-XXX-2455,62,173085,D,3045
101456,Customer_1456,cust1456@masked.com,+XXX-XXX-2456,43,50089,C,3014
101457,Customer_1457,cust1457@masked.com,+XXX-XXX-2457,66,26171,D,3016
101458,Customer_1458,cust1458@masked.com,+XXX-XXX-2458,40,192301,B,3125
101459,Customer_1459,cust1459@masked.com,+XXX-XXX-2459,40,37874,B,3083
101460,Customer_1460,cust1460@masked.com,+XXX-XXX-2460,31,189881,C,3008
101461,Customer_1461,cust1461@masked.com,+XXX-XXX-2461,22,79024,C,3062
101462,Customer_1462,cust1462@masked.com,+XXX-XXX-2462,33,41153,B,3116
101463,Customer_1463,cust1463@masked.com,+XXX-XXX-2463,33,124693,B,3129
101464,Customer_1464,cust1464@masked.com,+XXX-XXX-2464,61,179501,E,3087
101465,Customer_1465,cust1465@masked.com,+XXX-XXX-2465,69,77753,D,3071
101466,Customer_1466,cust1466@masked.com,+XXX-XXX-2466,35,157713,B,3138
101467,Customer_1467,cust1467@masked.com,+XXX-XXX-2467,51,193473,C,3063
101468,Customer_1468,cust1468@masked.com,+XXX-XXX-2468,43,109075,B,3071
101469,Customer_1469,cust1469@masked.com,+XXX-XXX-2469,42,176439,A,3020
101470,Customer_1470,cust1470@masked.com,+XXX-XXX-2470,36,172798,B,3017
101471,Customer_1471,cust1471@masked.com,+XXX-XXX-2471,62,24677,B,3063
101472,Customer_1472,cust1472@masked.com,+XXX-XXX-2472,49,25139,A,3081
101473,Customer_1473,cust1473@masked.com,+XXX-XXX-2473,40,77766,D,3109
101474,Customer_1474,cust1474@masked.com,+XXX-XXX-2474,48,175768,B,3094
101475,Customer_1475,cust1475@masked.com,+XXX-XXX-2475,47,106049,C,3031
101476,Customer_1476,cust1476@masked.com,+XXX-XXX-2476,64,96693,A,3010
101477,Customer_1477,cust1477@masked.com,+XXX-XXX-2477,49,77414,A,3044
101478,Customer_1478,cust1478@masked.com,+XXX-XXX-2478,25,163904,D,3032
101479,Customer_1479,cust1479@masked.com,+XXX-XXX-2479,69,149807,C,3101
101480,Customer_1480,cust1480@masked.com,+XXX-XXX-2480,62,93741,E,3135
101481,Customer_1481,cust1481@masked.com,+XXX-XXX-2481,58,156497,E,3010
101482,Customer_1482,cust1482@masked.com,+XXX-XXX-2482,58,23900,B,3087
101483,Customer_1483,cust1483@masked.com,+XXX-XXX-2483,64,97347,B,3040
101484,Customer_1484,cust1484@masked.com,+XXX-XXX-2484,22,146004,D,3144
101485,Customer_1485,cust1485@masked.com,+XXX-XXX-2485,65,144463,E,3075
101486,Customer_1486,cust1486@masked.com,+XXX-XXX-2486,40,49134,C,3120
101487,Customer_1487,cust1487@masked.com,+XXX-XXX-2487,63,22817,D,3045
101488,Customer_1488,cust1488@masked.com,+XXX-XXX-2488,67,90486,D,3079
101489,Customer_1489,cust1489@masked.com,+XXX-XXX-2489,33,186679,B,3053
101490,Customer_1490,cust1490@masked.com,+XXX-XXX-2490,46,158763,C,3085
101491,Customer_1491,cust1491@masked.com,+XXX-XXX-2491,55,85978,D,3091
101492,Customer_1492,cust1492@masked.com,+XXX-XXX-2492,66,173850,C,3147
101493,Customer_1493,cust1493@masked.com,+XXX-XXX-2493,28,77154,A,3096
101494,Customer_1494,cust1494@masked.com,+XXX-XXX-2494,48,112195,B,3001
101495,Customer_1495,cust1495@masked.com,+XXX-XXX-2495,61,68788,A,3032
101496,Customer_1496,cust1496@masked.com,+XXX-XXX-2496,35,113039,B,3076
101497,Customer_1497,cust1497@masked.com,+XXX-XXX-2497,28,29413,D,3115
101498,Customer_1498,cust1498@masked.com,+XXX-XXX-2498,31,134113,A,3149
101499,Customer_1499,cust1499@masked.com,+XXX-XXX-2499,49,63400,A,3102
101500,Customer_1500,cust1500@masked.com,+XXX-XXX-2500,25,49899,B,3102
101501,Customer_1501,cust1501@masked.com,+XXX-XXX-2501,67,132683,C,3089
101502,Customer_1502,cust1502@masked.com,+XXX-XXX-2502,67,65463,C,3121
101503,Customer_1503,cust1503@masked.com,+XXX-XXX-2503,27,20894,A,3142
101504,Customer_1504,cust1504@masked.com,+XXX-XXX-2504,38,130398,A,3105
101505,Customer_1505,cust1505@masked.com,+XXX-XXX-2505,48,186093,B,3118
101506,Customer_1506,cust1506@masked.com,+XXX-XXX-2506,32,149611,C,3048
101507,Customer_1507,cust1507@masked.com,+XXX-XXX-2507,32,108777,B,3103
101508,Customer_1508,cust1508@masked.com,+XXX-XXX-2508,56,66442,E,3060
101509,Customer_1509,cust1509@masked.com,+XXX-XXX-2509,49,139681,B,3122
101510,Customer_1510,cust1510@masked.com,+XXX-XXX-2510,31,178863,A,3133
101511,Customer_1511,cust1511@masked.com,+XXX-XXX-2511,26,63520,C,3008
101512,Customer_1512,cust1512@masked.com,+XXX-XXX-2512,41,123137,B,3005
101513,Customer_1513,cust1513@masked.com,+XXX-XXX-2513,30,49899,C,3072
101514,Customer_1514,cust1514@masked.com,+XXX-XXX-2514,52,198874,B,3102
101515,Customer_1515,cust1515@masked.com,+XXX-XXX-2515,67,98107,C,3040
101516,Customer_1516,cust1516@masked.com,+XXX-XXX-2516,53,151443,D,3113
101517,Customer_1517,cust1517@masked.com,+XXX-XXX-2517,37,50193,E,3007
101518,Customer_1518,cust1518@masked.com,+XXX-XXX-2518,23,125302,B,3071
101519,Customer_1519,cust1519@masked.com,+XXX-XXX-2519,63,34464,B,3091
101520,Customer_1520,cust1520@masked.com,+XXX-XXX-2520,38,103323,B,3061
101521,Customer_1521,cust1521@masked.com,+XXX-XXX-2521,30,69025,E,3083
101522,Customer_1522,cust1522@masked.com,+XXX-XXX-2522,61,114187,D,3061
101523,Customer_1523,cust1523@masked.com,+XXX-XXX-2523,59,131710,A,3110
101524,Customer_1524,cust1524@masked.com,+XXX-XXX-2524,63,180944,A,3126
101525,Customer_1525,cust1525@masked.com,+XXX-XXX-2525,28,96248,B,3006
101526,Customer_1526,cust1526@masked.com,+XXX-XXX-2526,54,102927,A,3083
101527,Customer_1527,cust1527@masked.com,+XXX-XXX-2527,57,20667,B,3131
101528,Customer_1528,cust1528@masked.com,+XXX-XXX-2528,61,167397,A,3133
101529,Customer_1529,cust1529@masked.com,+XXX-XXX-2529,53,35890,C,3057
101530,Customer_1530,cust1530@masked.com,+XXX-XXX-2530,69,177555,E,3021
101531,Customer_1531,cust1531@masked.com,+XXX-XXX-2531,30,189157,E,3126
101532,Customer_1532,cust1532@masked.com,+XXX-XXX-2532,60,121333,B,3002
101533,Customer_1533,cust1533@masked.com,+XXX-XXX-2533,38,61000,C,3126
101534,Customer_1534,cust1534@masked.com,+XXX-XXX-2534,45,164097,D,3040
101535,Customer_1535,cust1535@masked.com,+XXX-XXX-2535,62,140580,A,3105
101536,Customer_1536,cust1536@masked.com,+XXX-XXX-2536,61,49940,C,3013
101537,Customer_1537,cust1537@masked.com,+XXX-XXX-2537,56,141878,B,3011
101538,Customer_1538,cust1538@masked.com,+XXX-XXX-2538,22,139492,A,3086
101539,Customer_1539,cust1539@masked.com,+XXX-XXX-2539,39,44701,B,3011
101540,Customer_1540,cust1540@masked.com,+XXX-XXX-2540,30,102697,A,3140
101541,Customer_1541,cust1541@masked.com,+XXX-XXX-2541,69,61795,C,3024
101542,Customer_1542,cust1542@masked.com,+XXX-XXX-2542,23,110990,B,3044
101543,Customer_1543,cust1543@masked.com,+XXX-XXX-2543,39,33115,B,3121
101544,Customer_1544,cust1544@masked.com,+XXX-XXX-2544,46,190110,A,3146
101545,Customer_1545,cust1545@masked.com,+XXX-XXX-2545,67,150845,D,3054
101546,Customer_1546,cust1546@masked.com,+XXX-XXX-2546,45,76433,B,3099
101547,Customer_1547,cust1547@masked.com,+XXX-XXX-2547,37,66999,C,3135
101548,Customer_1548,cust1548@masked.com,+XXX-XXX-2548,30,94564,C,3118
101549,Customer_1549,cust1549@masked.com,+XXX-XXX-2549,66,192556,B,3052
101550,Customer_1550,cust1550@masked.com,+XXX-XXX-2550,31,127747,A,3031
101551,Customer_1551,cust1551@masked.com,+XXX-XXX-2551,31,158760,C,3050
101552,Customer_1552,cust1552@masked.com,+XXX-XXX-2552,32,43255,A,3043
101553,Customer_1553,cust1553@masked.com,+XXX-XXX-2553,60,99747,A,3081
101554,Customer_1554,cust1554@masked.com,+XXX-XXX-2554,68,197689,C,3145
101555,Customer_1555,cust1555@masked.com,+XXX-XXX-2555,28,193180,A,3149
101556,Customer_1556,cust1556@masked.com,+XXX-XXX-2556,44,192331,B,3036
101557,Customer_1557,cust1557@masked.com,+XXX-XXX-2557,34,97049,B,3095
101558,Customer_1558,cust1558@masked.com,+XXX-XXX-2558,43,86057,B,3055
101559,Customer_1559,cust1559@masked.com,+XXX-XXX-2559,56,46293,C,3104
101560,Customer_1560,cust1560@masked.com,+XXX-XXX-2560,37,50607,C,3058
101561,Customer_1561,cust1561@masked.com,+XXX-XXX-2561,65,163865,C,3130
101562,Customer_1562,cust1562@masked.com,+XXX-XXX-2562,25,110413,C,3034
101563,Customer_1563,cust1563@masked.com,+XXX-XXX-2563,23,127148,B,3092
101564,Customer_1564,cust1564@masked.com,+XXX-XXX-2564,29,56069,B,3096
101565,Customer_1565,cust1565@masked.com,+XXX-XXX-2565,40,106079,B,3134
101566,Customer_1566,cust1566@masked.com,+XXX-XXX-2566,40,178285,B,3075
101567,Customer_1567,cust1567@masked.com,+XXX-XXX-2567,39,169735,E,3048
101568,Customer_1568,cust1568@masked.com,+XXX-XXX-2568,41,62582,D,3093
101569,Customer_1569,cust1569@masked.com,+XXX-XXX-2569,36,114526,A,3023
101570,Customer_1570,cust1570@masked.com,+XXX-XXX-2570,53,185521,A,3147
101571,Customer_1571,cust1571@masked.com,+XXX-XXX-2571,25,33116,A,3036
101572,Customer_1572,cust1572@masked.com,+XXX-XXX-2572,44,118395,B,3003
101573,Customer_1573,cust1573@masked.com,+XXX-XXX-2573,35,23706,A,3107
101574,Customer_1574,cust1574@masked.com,+XXX-XXX-2574,46,36147,C,3125
101575,Customer_1575,cust1575@masked.com,+XXX-XXX-2575,64,171615,D,3019
101576,Customer_1576,cust1576@masked.com,+XXX-XXX-2576,45,119147,C,3049
101577,Customer_1577,cust1577@masked.com,+XXX-XXX-2577,48,28895,A,3095
101578,Customer_1578,cust1578@masked.com,+XXX-XXX-2578,53,82058,B,3104
101579,Customer_1579,cust1579@masked.com,+XXX-XXX-2579,66,173484,C,3116
101580,Customer_1580,cust1580@masked.com,+XXX-XXX-2580,38,184086,D,3097
101581,Customer_1581,cust1581@masked.com,+XXX-XXX-2581,38,33251,D,3065
101582,Customer_1582,cust1582@masked.com,+XXX-XXX-2582,58,130533,D,3078
101583,Customer_1583,cust1583@masked.com,+XXX-XXX-2583,53,25109,C,3005
101584,Customer_1584,cust1584@masked.com,+XXX-XXX-2584,47,44632,C,3038
101585,Customer_1585,cust1585@masked.com,+XXX-XXX-2585,69,163223,A,3114
101586,Customer_1586,cust1586@masked.com,+XXX-XXX-2586,35,197237,C,3124
101587,Customer_1587,cust1587@masked.com,+XXX-XXX-2587,64,75276,B,3011
101588,Customer_1588,cust1588@masked.com,+XXX-XXX-2588,33,26325,B,3130
101589,Customer_1589,cust1589@masked.com,+XXX-XXX-2589,54,114964,C,3017
101590,Customer_1590,cust1590@masked.com,+XXX-XXX-2590,24,21912,B,3039
101591,Customer_1591,cust1591@masked.com,+XXX-XXX-2591,55,188061,A,3020
101592,Customer_1592,cust1592@masked.com,+XXX-XXX-2592,39,27374,A,3142
101593,Customer_1593,cust1593@masked.com,+XXX-XXX-2593,51,53034,A,3098
101594,Customer_1594,cust1594@masked.com,+XXX-XXX-2594,45,105402,A,3025
101595,Customer_1595,cust1595@masked.com,+XXX-XXX-2595,60,197750,A,3007
101596,Customer_1596,cust1596@masked.com,+XXX-XXX-2596,32,111792,B,3099
101597,Customer_1597,cust1597@masked.com,+XXX-XXX-2597,32,113305,B,3086
101598,Customer_1598,cust1598@masked.com,+XXX-XXX-2598,62,70683,E,3041
101599,Customer_1599,cust1599@masked.com,+XXX-XXX-2599,45,161270,B,3013
